N,p_m,p_c,trn_size,iteration,generation,best_fitness,avg_fitness
300,0.05,0.02,5,0,42,-127.75981574503821,-238.23955634984412
300,0.05,0.02,5,0,43,-138.46648326421052,-252.0721596069814
300,0.05,0.02,5,0,44,-30.099019513592786,-253.41629533182922
300,0.05,0.02,5,0,45,-127.5440947723653,-256.45385464041357
300,0.05,0.02,5,0,46,-66.30375285612676,-246.51385815280253
300,0.05,0.02,5,0,47,-85.70557952810576,-247.49951987977238
300,0.05,0.02,5,0,48,-67.2965719651132,-245.4786374730511
300,0.05,0.02,5,0,49,-133.10405388322278,-240.6396105615976
300,0.05,0.02,5,0,50,-128.46262762420145,-251.36432657989897
300,0.05,0.02,5,0,51,-68.28972164382672,-238.575543093664
300,0.05,0.02,5,0,52,-123.38388161361178,-245.7618882027688
300,0.05,0.02,5,0,53,-89.293765408777,-239.76741871368935
300,0.05,0.02,5,0,54,-122.43416490252568,-241.44542066716477
300,0.05,0.02,5,0,55,-133.10405388322278,-251.98923270696818
300,0.05,0.02,5,0,56,-132.169905660283,-245.3451914748091
300,0.05,0.02,5,0,57,-106.57252408878007,-248.72310458978663
300,0.05,0.02,5,0,58,-132.169905660283,-245.55090935009483
300,0.05,0.02,5,0,59,-104.64302857109942,-242.47998056347777
300,0.05,0.02,5,0,60,-136.61544808322665,-255.69789658578617
300,0.05,0.02,5,0,61,-98.41658669218482,-247.62354884030395
300,0.05,0.02,5,0,62,-125.41522986797287,-248.78853857415015
300,0.05,0.02,5,0,63,-125.88027898781785,-242.2112242078844
300,0.05,0.02,5,0,64,-136.61544808322665,-247.1667329581466
300,0.05,0.02,5,0,65,-120.54277630799527,-240.5418002031155
300,0.05,0.02,5,0,66,-88.3275357934736,-250.32201317212053
300,0.05,0.02,5,0,67,-127.75981574503821,-252.14795933420567
300,0.05,0.02,5,0,68,-67.2965719651132,-246.55087491949556
300,0.05,0.02,5,0,69,-85.70557952810576,-245.50751977759563
300,0.05,0.02,5,0,70,-127.75981574503821,-241.59694555866633
300,0.05,0.02,5,0,71,-131.23851208678758,-240.56587744601114
300,0.05,0.02,5,0,72,-128.70318264754368,-241.85902127251907
300,0.05,0.02,5,0,73,-132.26812023536854,-246.92466765146912
300,0.05,0.02,5,0,74,-78.56604182158392,-242.27132874532322
300,0.05,0.02,5,0,75,-126.8187996428785,-253.66607012386913
300,0.05,0.02,5,0,76,-112.37924020083418,-248.9748150299685
300,0.05,0.02,5,0,77,-133.10405388322278,-244.48496057654575
300,0.05,0.02,5,0,78,-122.43416490252568,-247.40222705282633
300,0.05,0.02,5,0,79,-115.22167621838005,-242.5793339365012
300,0.05,0.02,5,0,80,-131.23851208678758,-243.15546624233335
300,0.05,0.02,5,0,81,-92.20189569201838,-245.56866478406417
300,0.05,0.02,5,0,82,-68.47076812334268,-245.81492434684532
300,0.05,0.02,5,0,83,-73.41658669218482,-256.73218905615465
300,0.05,0.02,5,0,84,-129.3846820423443,-242.02302606632134
300,0.05,0.02,5,0,85,-127.75981574503821,-240.9818280337054
300,0.05,0.02,5,0,86,-80.5411901469428,-244.03565591103728
300,0.05,0.02,5,0,87,-133.10405388322278,-251.92063667794065
300,0.05,0.02,5,0,88,-105.1621712560464,-245.41078546815746
300,0.05,0.02,5,0,89,-127.75981574503821,-246.6777006311366
300,0.05,0.02,5,0,90,-55.4138126514911,-238.31627539773675
300,0.05,0.02,5,0,91,-126.8187996428785,-242.97063828771613
300,0.05,0.02,5,0,92,-125.88027898781785,-249.69976515820167
300,0.05,0.02,5,0,93,-135.69463863518345,-251.61516170423425
300,0.05,0.02,5,0,94,-134.23149572268392,-246.00389889510814
300,0.05,0.02,5,0,95,-110.49691346263317,-242.4527435096237
300,0.05,0.02,5,0,96,-131.5460958754395,-250.97627390795873
300,0.05,0.02,5,0,97,-131.23851208678758,-249.9623707626284
300,0.05,0.02,5,0,98,-89.293765408777,-254.97665911332007
300,0.05,0.02,5,0,99,-101.76122603564221,-243.10300185345656
300,0.05,0.02,5,0,100,-127.75981574503821,-245.51987118481543
300,0.05,0.02,5,0,101,-137.53945729601884,-255.93836306664937
300,0.05,0.02,5,0,102,-137.53945729601884,-248.00059983163416
300,0.05,0.02,5,0,103,-75.6078810084939,-244.95671304059434
300,0.05,0.02,5,0,104,-125.88027898781785,-250.30167494815382
300,0.05,0.02,5,0,105,-123.08131845707604,-248.05276162241444
300,0.05,0.02,5,0,106,-64.319206502675,-243.65346266496513
300,0.05,0.02,5,0,107,-92.20189569201838,-248.6362866660658
300,0.05,0.02,5,0,108,-131.5460958754395,-249.69425947076593
300,0.05,0.02,5,0,109,-126.24451190127583,-247.07152324551402
300,0.05,0.02,5,0,110,-127.75981574503821,-247.5930680965391
300,0.05,0.02,5,0,111,-127.75981574503821,-253.98459773179576
300,0.05,0.02,5,0,112,-125.88027898781785,-252.08163595121746
300,0.05,0.02,5,0,113,-132.169905660283,-250.90134225137518
300,0.05,0.02,5,0,114,-104.64302857109942,-247.43446328057402
300,0.05,0.02,5,0,115,-36.180339887498945,-248.00474147992412
300,0.05,0.02,5,0,116,-132.169905660283,-250.46811568656048
300,0.05,0.02,5,0,117,-97.44997055358225,-244.93543885085762
300,0.05,0.02,5,0,118,-125.88027898781785,-245.65108928669483
300,0.05,0.02,5,0,119,-119.59820624195552,-246.5832895850638
300,0.05,0.02,5,0,120,-126.8187996428785,-244.66357416224807
300,0.05,0.02,5,0,121,-127.75981574503821,-247.5740171576946
300,0.05,0.02,5,0,122,-125.88027898781785,-242.7373960308908
300,0.05,0.02,5,0,123,-68.28972164382672,-238.78259256956542
300,0.05,0.02,5,0,124,-129.3846820423443,-252.57380291200545
300,0.05,0.02,5,0,125,-127.75981574503821,-258.43718599309153
300,0.05,0.02,5,0,126,-85.4400902933387,-239.92994168496668
300,0.05,0.02,5,0,127,-127.75981574503821,-239.67594220847562
300,0.05,0.02,5,0,128,-135.69463863518345,-250.88189608957154
300,0.05,0.02,5,0,129,-134.77722635447623,-246.6972732626588
300,0.05,0.02,5,0,130,-71.6742416417845,-242.3774508438157
300,0.05,0.02,5,0,131,-111.84015371452148,-241.58005096619226
300,0.05,0.02,5,0,132,-133.10405388322278,-249.60954887619897
300,0.05,0.02,5,0,133,-114.72926703662543,-245.44128603433066
300,0.05,0.02,5,0,134,-131.23851208678758,-244.46265791312092
300,0.05,0.02,5,0,135,-132.169905660283,-253.0807006628468
300,0.05,0.02,5,0,136,-91.2310562561766,-236.89656967948085
300,0.05,0.02,5,0,137,-127.75981574503821,-242.2706965732555
300,0.05,0.02,5,0,138,-123.08131845707604,-243.78229418249356
300,0.05,0.02,5,0,139,-126.8187996428785,-247.4349120080698
300,0.05,0.02,5,0,140,-48.53720459187964,-247.80594038176525
300,0.05,0.02,5,0,141,-96.09772228646443,-251.23083004240806
300,0.05,0.02,5,0,142,-127.75981574503821,-245.947324281172
300,0.05,0.02,5,0,143,-125.88027898781785,-250.26750440410115
300,0.05,0.02,5,0,144,-134.0407993409569,-249.5708560305881
300,0.05,0.02,5,0,145,-135.69463863518345,-247.73093938655362
300,0.05,0.02,5,0,146,13.596875762567151,-244.75296758057127
300,0.05,0.02,5,0,147,-127.75981574503821,-253.22153006811732
300,0.05,0.02,5,0,148,-161.89412298131649,-247.36524304180543
300,0.05,0.02,5,0,149,-129.3846820423443,-248.55978429363503
300,0.05,0.02,5,0,150,-105.60701700396552,-242.84316682270892
300,0.05,0.02,5,0,151,-58.37663853655727,-251.62316270062723
300,0.05,0.02,5,0,152,-93.1740662898458,-246.05626405888688
300,0.05,0.02,5,0,153,-117.12748667179272,-243.12988206822382
300,0.05,0.02,5,0,154,-129.64876634922564,-250.5790784301993
300,0.05,0.02,5,0,155,-68.28972164382672,-237.65336194225034
300,0.05,0.02,5,0,156,-120.5411901469428,-242.0488920363986
300,0.05,0.02,5,0,157,-127.75981574503821,-245.070343648967
300,0.05,0.02,5,0,158,-81.52956049652737,-249.91719446544076
300,0.05,0.02,5,0,159,-120.5411901469428,-242.73083583654827
300,0.05,0.02,5,0,160,-125.88027898781785,-248.158009724166
300,0.05,0.02,5,0,161,-120.54277630799527,-242.97025417416202
300,0.05,0.02,5,0,162,-69.28317965096906,-244.77884357671172
300,0.05,0.02,5,0,163,-106.57252408878007,-246.5416407787306
300,0.05,0.02,5,0,164,-134.0407993409569,-241.9106290124312
300,0.05,0.02,5,0,165,-122.48912940721924,-246.22338523490544
300,0.05,0.02,5,0,166,-125.88027898781785,-249.2219255918356
300,0.05,0.02,5,0,167,-128.70318264754368,-251.30949747156535
300,0.05,0.02,5,0,168,-165.54277630799527,-246.85626726019336
300,0.05,0.02,5,0,169,-136.61544808322665,-252.033571696549
300,0.05,0.02,5,0,170,-117.12748667179272,-245.998709547463
300,0.05,0.02,5,0,171,-93.1740662898458,-245.3009154810168
300,0.05,0.02,5,0,172,-110.88027898781785,-247.77019642987622
300,0.05,0.02,5,0,173,-106.10960958218894,-253.241682141864
300,0.05,0.02,5,0,174,-122.48912940721924,-248.3800582149832
300,0.05,0.02,5,0,175,-122.43416490252568,-238.43202720891898
300,0.05,0.02,5,0,176,-69.28317965096906,-243.6461048378829
300,0.05,0.02,5,0,177,-109.92215489043241,-240.98943475695327
300,0.05,0.02,5,0,178,-174.56189146281497,-249.86097564269627
300,0.05,0.02,5,0,179,-132.169905660283,-255.19953580994905
300,0.05,0.02,5,0,180,-128.70318264754368,-251.34868476637638
300,0.05,0.02,5,0,181,-134.9799959983992,-241.47185305464023
300,0.05,0.02,5,0,182,-127.75981574503821,-243.2737129239273
300,0.05,0.02,5,0,183,-126.8187996428785,-243.11155558013357
300,0.05,0.02,5,0,184,-127.75981574503821,-236.39486729928342
300,0.05,0.02,5,0,185,-136.19691004531023,-251.41578510131623
300,0.05,0.02,5,0,186,-101.32493928760188,-254.37104365075007
300,0.05,0.02,5,0,187,-80.5411901469428,-245.71144082798665
300,0.05,0.02,5,0,188,-107.05948168962618,-246.92441121174318
300,0.05,0.02,5,0,189,-68.28972164382672,-251.3266492388592
300,0.05,0.02,5,0,190,-127.75981574503821,-245.89397329858141
300,0.05,0.02,5,0,191,-132.169905660283,-253.927099448643
300,0.05,0.02,5,0,192,-125.88027898781785,-245.27195059081185
300,0.05,0.02,5,0,193,-133.10405388322278,-251.71491506567966
300,0.05,0.02,5,0,194,-142.92702786528704,-249.93054138022214
300,0.05,0.02,5,0,195,-89.293765408777,-240.98808936275245
300,0.05,0.02,5,0,196,-68.28972164382672,-251.04112454934304
300,0.05,0.02,5,0,197,-92.20189569201838,-250.8532784731581
300,0.05,0.02,5,0,198,-129.64876634922564,-249.4742874341974
300,0.05,0.02,5,0,199,-78.56604182158392,-251.81157238012327
300,0.05,0.02,5,0,200,-124.01136216933077,-247.53679446658109
300,0.05,0.02,5,0,201,-105.1621712560464,-249.60784011256436
300,0.05,0.02,5,0,202,-117.12748667179272,-240.33727698282814
300,0.05,0.02,5,0,203,-116.17358552246078,-242.32314295178153
300,0.05,0.02,5,0,204,-117.12748667179272,-236.77999543512544
300,0.05,0.02,5,0,205,-73.41658669218482,-246.1130481398107
300,0.05,0.02,5,0,206,-105.1621712560464,-244.17775956561266
300,0.05,0.02,5,0,207,-131.23851208678758,-251.66859271235086
300,0.05,0.02,5,0,208,-126.8187996428785,-237.6963730735048
300,0.05,0.02,5,0,209,-130.31004303683676,-247.48133572052078
300,0.05,0.02,5,0,210,-103.27531841800928,-248.42620204117392
300,0.05,0.02,5,0,211,-136.61544808322665,-249.06497361365268
300,0.05,0.02,5,0,212,-135.69463863518345,-249.22813212902022
300,0.05,0.02,5,0,213,-129.3846820423443,-247.28418983322524
300,0.05,0.02,5,0,214,-69.45883931389773,-244.73451150031232
300,0.05,0.02,5,0,215,-133.10405388322278,-253.86702526647952
300,0.05,0.02,5,0,216,-132.169905660283,-258.9248275102277
300,0.05,0.02,5,0,217,-133.86342439892263,-251.4459826186532
300,0.05,0.02,5,0,218,-127.75981574503821,-254.50868516082556
300,0.05,0.02,5,0,219,-137.53945729601884,-250.73981744629506
300,0.05,0.02,5,0,220,-67.2965719651132,-247.44318890746072
300,0.05,0.02,5,0,221,-136.86520991955976,-245.47063502732743
300,0.05,0.02,5,0,222,-115.6951674225463,-253.14126388556514
300,0.05,0.02,5,0,223,-120.31128874149275,-244.93576087517698
300,0.05,0.02,5,0,224,-102.29693436154187,-244.77494847057451
300,0.05,0.02,5,0,225,-126.8187996428785,-242.38778484913522
300,0.05,0.02,5,0,226,-110.44799302251775,-247.72289222604402
300,0.05,0.02,5,0,227,-127.75981574503821,-243.22295834161147
300,0.05,0.02,5,0,228,-63.54101966249684,-239.39277726678574
300,0.05,0.02,5,0,229,-81.52956049652737,-247.22185354451037
300,0.05,0.02,5,0,230,-137.53945729601884,-249.5137524525409
300,0.05,0.02,5,0,231,-131.23851208678758,-239.28794034891894
300,0.05,0.02,5,0,232,10.0,-250.08622731247848
300,0.05,0.02,5,0,233,-90.26164427839478,-241.2163536909207
300,0.05,0.02,5,0,234,-89.91102314577124,-249.51818487436555
300,0.05,0.02,5,0,235,-136.61544808322665,-246.55014640098534
300,0.05,0.02,5,0,236,-110.88027898781785,-246.01062165367645
300,0.05,0.02,5,0,237,-131.23851208678758,-245.50769980693954
300,0.05,0.02,5,0,238,-99.3846820423443,-244.40109762795925
300,0.05,0.02,5,0,239,-90.26164427839478,-240.1758473559099
300,0.05,0.02,5,0,240,-127.75981574503821,-248.8471426149794
300,0.05,0.02,5,0,241,-116.17358552246078,-248.6111403087736
300,0.05,0.02,5,0,242,-120.5411901469428,-236.16457034355327
300,0.05,0.02,5,0,243,-96.09772228646443,-253.57057874969615
300,0.05,0.02,5,0,244,-108.50773134253961,-248.29601332152652
300,0.05,0.02,5,0,245,-125.88027898781785,-245.72271653662895
300,0.05,0.02,5,0,246,-106.57252408878007,-247.28718637884396
300,0.05,0.02,5,0,247,-148.3321838943783,-247.9048960664792
300,0.05,0.02,5,0,248,-69.28317965096906,-250.28747251963432
300,0.05,0.02,5,0,249,-104.64302857109942,-249.74316954324317
300,0.05,0.02,5,0,250,-131.23851208678758,-252.56817323771097
300,0.05,0.02,5,0,251,-120.5411901469428,-244.02336350876615
300,0.05,0.02,5,0,252,-127.75981574503821,-239.46805390208465
300,0.05,0.02,5,0,253,-98.41658669218482,-247.57265999234164
300,0.05,0.02,5,0,254,-99.3846820423443,-241.64054101152868
300,0.05,0.02,5,0,255,-131.23851208678758,-244.24426060811928
300,0.05,0.02,5,0,256,-135.69463863518345,-249.39618684338944
300,0.05,0.02,5,0,257,-63.3275357934736,-242.5346097567582
300,0.05,0.02,5,0,258,-108.01162633521314,-246.2047263065173
300,0.05,0.02,5,0,259,-68.28972164382672,-236.41326147970437
300,0.05,0.02,5,0,260,-105.60701700396552,-246.38283073713924
300,0.05,0.02,5,0,261,-90.89117562233506,-247.54044003425514
300,0.05,0.02,5,0,262,-132.169905660283,-243.62362630067665
300,0.05,0.02,5,0,263,-127.75981574503821,-242.1338946251009
300,0.05,0.02,5,0,264,-123.38388161361178,-243.74979389812623
300,0.05,0.02,5,0,265,-126.8187996428785,-244.96424588324783
300,0.05,0.02,5,0,266,-130.31004303683676,-238.73292324916935
300,0.05,0.02,5,0,267,-55.24845673131659,-244.28685691221384
300,0.05,0.02,5,0,268,-68.28972164382672,-247.38402892194995
300,0.05,0.02,5,0,269,-123.08131845707604,-252.71440324738006
300,0.05,0.02,5,0,270,-126.8187996428785,-245.91201888053203
300,0.05,0.02,5,0,271,-90.26164427839478,-242.10124717939888
300,0.05,0.02,5,0,272,-127.75981574503821,-240.5604470953109
300,0.05,0.02,5,0,273,-53.384776310850235,-236.87149296603496
300,0.05,0.02,5,0,274,-126.8187996428785,-242.1692180105379
300,0.05,0.02,5,0,275,-106.10960958218894,-240.12567031841346
300,0.05,0.02,5,0,276,-102.29693436154187,-245.81362178394522
300,0.05,0.02,5,0,277,-106.57252408878007,-241.56410556541707
300,0.05,0.02,5,0,278,-122.43416490252568,-241.84539470569797
300,0.05,0.02,5,0,279,-121.2310562561766,-245.80734663146896
300,0.05,0.02,5,0,280,-134.77722635447623,-249.7011295752525
300,0.05,0.02,5,0,281,-68.28972164382672,-239.54904521335718
300,0.05,0.02,5,0,282,-109.92215489043241,-244.75884967869624
300,0.05,0.02,5,0,283,-89.293765408777,-245.9141432654293
300,0.05,0.02,5,0,284,-61.345563690772494,-237.40198938481947
300,0.05,0.02,5,0,285,-128.70318264754368,-243.25793520566012
300,0.05,0.02,5,0,286,-131.23851208678758,-244.2076798703782
300,0.05,0.02,5,0,287,-83.73785545725808,-247.45159484487644
300,0.05,0.02,5,0,288,-127.75981574503821,-241.57627360514914
300,0.05,0.02,5,0,289,-125.88027898781785,-245.66296542453986
300,0.05,0.02,5,0,290,-114.72926703662543,-246.86406667269733
300,0.05,0.02,5,0,291,-127.75981574503821,-243.71530615757544
300,0.05,0.02,5,0,292,-101.76122603564221,-249.33689899504535
300,0.05,0.02,5,0,293,-126.8187996428785,-250.85016473900765
300,0.05,0.02,5,0,294,-131.23851208678758,-251.01675566691924
300,0.05,0.02,5,0,295,-131.23851208678758,-242.17383592363
300,0.05,0.02,5,0,296,-108.50773134253961,-241.10928783731336
300,0.05,0.02,5,0,297,-134.9799959983992,-254.6659839691636
300,0.05,0.02,5,0,298,-43.60232526704263,-246.21763791309002
300,0.05,0.02,5,0,299,-137.53945729601884,-244.94457763517164
300,0.05,0.02,5,1,0,-126.8187996428785,-243.62633493584653
300,0.05,0.02,5,1,1,-134.0407993409569,-244.09854534352903
300,0.05,0.02,5,1,2,-125.88027898781785,-243.04584100822672
300,0.05,0.02,5,1,3,-111.84015371452148,-245.44535638375888
300,0.05,0.02,5,1,4,-117.63078946776307,-247.88560715962802
300,0.05,0.02,5,1,5,6.45599625468247,-243.17487817344968
300,0.05,0.02,5,1,6,-110.88027898781785,-252.2971679697597
300,0.05,0.02,5,1,7,-127.20153254455275,-242.19709560435072
300,0.05,0.02,5,1,8,-127.75981574503821,-246.9231009018654
300,0.05,0.02,5,1,9,-135.69463863518345,-243.2251208731694
300,0.05,0.02,5,1,10,-161.89412298131649,-248.37212925747812
300,0.05,0.02,5,1,11,-84.7213595499958,-245.86464534268598
300,0.05,0.02,5,1,12,-127.75981574503821,-243.55532661012728
300,0.05,0.02,5,1,13,-132.169905660283,-249.07995128390024
300,0.05,0.02,5,1,14,-163.71219600798315,-254.5861290628627
300,0.05,0.02,5,1,15,-130.31004303683676,-249.07169433054267
300,0.05,0.02,5,1,16,-121.48655719667784,-246.0803529562304
300,0.05,0.02,5,1,17,-127.3698645180507,-241.31485763810332
300,0.05,0.02,5,1,18,-127.75981574503821,-243.4109361466337
300,0.05,0.02,5,1,19,-126.8187996428785,-247.4054655420106
300,0.05,0.02,5,1,20,-89.293765408777,-247.58619830300202
300,0.05,0.02,5,1,21,-128.70318264754368,-251.7205303801442
300,0.05,0.02,5,1,22,-120.0,-249.66894797686527
300,0.05,0.02,5,1,23,-161.1410879802373,-242.0173674385221
300,0.05,0.02,5,1,24,-98.41658669218482,-244.06263431022396
300,0.05,0.02,5,1,25,-125.88027898781785,-235.73978384313187
300,0.05,0.02,5,1,26,-126.8187996428785,-249.53925762553501
300,0.05,0.02,5,1,27,-111.84015371452148,-233.44763971616098
300,0.05,0.02,5,1,28,-125.88027898781785,-250.97629913261335
300,0.05,0.02,5,1,29,-128.70318264754368,-243.00932440917637
300,0.05,0.02,5,1,30,-71.43669871020131,-232.12752955514944
300,0.05,0.02,5,1,31,-127.75981574503821,-241.05920016172445
300,0.05,0.02,5,1,32,-40.8113883008419,-232.67141161989906
300,0.05,0.02,5,1,33,-114.27188724235731,-249.506347818261
300,0.05,0.02,5,1,34,-92.8539444560216,-243.6885853375336
300,0.05,0.02,5,1,35,10.0,-238.97334227969316
300,0.05,0.02,5,1,36,-125.88027898781785,-247.51303216343334
300,0.05,0.02,5,1,37,-67.2965719651132,-250.85943976208554
300,0.05,0.02,5,1,38,-105.60701700396552,-243.23774439872406
300,0.05,0.02,5,1,39,-117.12748667179272,-248.2638370041041
300,0.05,0.02,5,1,40,-87.67598976424087,-249.6812375390611
300,0.05,0.02,5,1,41,-131.23851208678758,-245.9439666676645
300,0.05,0.02,5,1,42,-111.84015371452148,-248.76258817875467
300,0.05,0.02,5,1,43,-132.169905660283,-246.3234259707303
300,0.05,0.02,5,1,44,-131.23851208678758,-249.95924710355195
300,0.05,0.02,5,1,45,-68.28972164382672,-242.17629897723936
300,0.05,0.02,5,1,46,-134.0407993409569,-247.54697659434387
300,0.05,0.02,5,1,47,-126.8187996428785,-243.90219653030823
300,0.05,0.02,5,1,48,-115.22167621838005,-237.10753678813543
300,0.05,0.02,5,1,49,-85.4400902933387,-243.48699631557193
300,0.05,0.02,5,1,50,-121.2310562561766,-248.88432548023192
300,0.05,0.02,5,1,51,-119.04079934095691,-243.5806329911615
300,0.05,0.02,5,1,52,-135.69463863518345,-253.2016375871755
300,0.05,0.02,5,1,53,-129.64876634922564,-251.1889133174778
300,0.05,0.02,5,1,54,-69.28317965096906,-242.79858373977433
300,0.05,0.02,5,1,55,-123.46366392897386,-239.1416812744479
300,0.05,0.02,5,1,56,-123.08131845707604,-244.99860664369447
300,0.05,0.02,5,1,57,-132.169905660283,-244.0266525393528
300,0.05,0.02,5,1,58,-114.27188724235731,-241.14627214096961
300,0.05,0.02,5,1,59,-117.12748667179272,-243.41813168646001
300,0.05,0.02,5,1,60,-126.8187996428785,-247.095673576152
300,0.05,0.02,5,1,61,-126.8187996428785,-249.9450256406358
300,0.05,0.02,5,1,62,-99.3846820423443,-253.00192623693187
300,0.05,0.02,5,1,63,-90.89117562233506,-236.1263519741667
300,0.05,0.02,5,1,64,-128.70318264754368,-252.87001443119715
300,0.05,0.02,5,1,65,-99.3846820423443,-243.53585224465277
300,0.05,0.02,5,1,66,-66.30375285612676,-245.26398952004456
300,0.05,0.02,5,1,67,-67.48332962798263,-244.87807293315208
300,0.05,0.02,5,1,68,-120.54277630799527,-241.84237707355524
300,0.05,0.02,5,1,69,-128.70318264754368,-245.21981199763775
300,0.05,0.02,5,1,70,-76.3896540189728,-246.09682647654932
300,0.05,0.02,5,1,71,-69.45883931389773,-249.30005785910652
300,0.05,0.02,5,1,72,-125.88027898781785,-248.22099913488074
300,0.05,0.02,5,1,73,-121.51548460377916,-245.88058395989623
300,0.05,0.02,5,1,74,-136.61544808322665,-253.3848648347639
300,0.05,0.02,5,1,75,-132.26812023536854,-242.5106165195551
300,0.05,0.02,5,1,76,-133.10405388322278,-243.0987352369035
300,0.05,0.02,5,1,77,-137.53945729601884,-248.27243982573714
300,0.05,0.02,5,1,78,-108.96589587396122,-246.28589573939172
300,0.05,0.02,5,1,79,-96.48493702538309,-240.01797977804236
300,0.05,0.02,5,1,80,-67.2965719651132,-246.79525518300886
300,0.05,0.02,5,1,81,-127.75981574503821,-246.5553608371613
300,0.05,0.02,5,1,82,-67.2965719651132,-249.4035091218396
300,0.05,0.02,5,1,83,-131.23851208678758,-243.20801182247897
300,0.05,0.02,5,1,84,-128.46262762420145,-238.9969354512675
300,0.05,0.02,5,1,85,-67.2965719651132,-244.9558357324709
300,0.05,0.02,5,1,86,-129.3846820423443,-248.2546829165052
300,0.05,0.02,5,1,87,-106.10960958218894,-244.75639870023926
300,0.05,0.02,5,1,88,-89.91102314577124,-235.49117874509727
300,0.05,0.02,5,1,89,-127.75981574503821,-243.139784117802
300,0.05,0.02,5,1,90,-128.70318264754368,-240.35791337281984
300,0.05,0.02,5,1,91,-68.28972164382672,-252.20080568782302
300,0.05,0.02,5,1,92,-107.17278984298233,-247.9829968322801
300,0.05,0.02,5,1,93,-99.3846820423443,-240.69695360650653
300,0.05,0.02,5,1,94,-90.26164427839478,-238.50167696463438
300,0.05,0.02,5,1,95,-128.70318264754368,-239.62727945378444
300,0.05,0.02,5,1,96,-142.92702786528704,-244.4730831501715
300,0.05,0.02,5,1,97,-134.0407993409569,-249.34376084375788
300,0.05,0.02,5,1,98,-120.5411901469428,-252.31464709950401
300,0.05,0.02,5,1,99,-132.169905660283,-254.18862658980623
300,0.05,0.02,5,1,100,-126.8187996428785,-246.44018887154655
300,0.05,0.02,5,1,101,-69.28317965096906,-245.01595369756265
300,0.05,0.02,5,1,102,-98.41658669218482,-244.51302525988538
300,0.05,0.02,5,1,103,-163.71219600798315,-250.3496000831129
300,0.05,0.02,5,1,104,-133.24954212300622,-249.99508927928989
300,0.05,0.02,5,1,105,-132.169905660283,-246.72878648505346
300,0.05,0.02,5,1,106,-73.63935817272332,-244.96823513570163
300,0.05,0.02,5,1,107,3.675444679663241,-235.32319795724942
300,0.05,0.02,5,1,108,-126.8187996428785,-247.62600010231486
300,0.05,0.02,5,1,109,-59.36568055487916,-242.3373337240564
300,0.05,0.02,5,1,110,-106.57252408878007,-250.43685511123496
300,0.05,0.02,5,1,111,10.151142198203896,-246.77421910818384
300,0.05,0.02,5,1,112,-99.3846820423443,-247.37287834218358
300,0.05,0.02,5,1,113,-127.75981574503821,-243.86621701651222
300,0.05,0.02,5,1,114,-77.38143096192854,-243.66639800156437
300,0.05,0.02,5,1,115,-120.5411901469428,-242.21079121172104
300,0.05,0.02,5,1,116,-127.75981574503821,-249.17422951597027
300,0.05,0.02,5,1,117,-119.57105459856902,-241.64762369305933
300,0.05,0.02,5,1,118,-98.41658669218482,-253.632022757095
300,0.05,0.02,5,1,119,-87.36308338453881,-238.61706003633972
300,0.05,0.02,5,1,120,-120.96076922496363,-251.58040649656297
300,0.05,0.02,5,1,121,-109.92215489043241,-245.415242033749
300,0.05,0.02,5,1,122,-86.690470119715,-248.57060042802462
300,0.05,0.02,5,1,123,-133.10405388322278,-238.6490107174194
300,0.05,0.02,5,1,124,-127.75981574503821,-246.1514851274268
300,0.05,0.02,5,1,125,-64.52535300326414,-240.2211572305583
300,0.05,0.02,5,1,126,-131.23851208678758,-247.98023773158366
300,0.05,0.02,5,1,127,-121.51548460377916,-241.61682129907052
300,0.05,0.02,5,1,128,-126.8187996428785,-246.83508705627358
300,0.05,0.02,5,1,129,-86.97618372363071,-252.08690934025984
300,0.05,0.02,5,1,130,-109.92215489043241,-245.91913266006296
300,0.05,0.02,5,1,131,-126.8187996428785,-246.12836374533669
300,0.05,0.02,5,1,132,-92.20189569201838,-248.75798382081072
300,0.05,0.02,5,1,133,-127.75981574503821,-247.98929330507744
300,0.05,0.02,5,1,134,-128.70318264754368,-244.32235341888847
300,0.05,0.02,5,1,135,-72.65634076752546,-236.61263189259253
300,0.05,0.02,5,1,136,-131.23851208678758,-246.39964686692284
300,0.05,0.02,5,1,137,-98.41658669218482,-240.2843637604133
300,0.05,0.02,5,1,138,-120.54277630799527,-245.46453177228395
300,0.05,0.02,5,1,139,-105.60701700396552,-249.67073614392115
300,0.05,0.02,5,1,140,-93.1740662898458,-251.3620966196484
300,0.05,0.02,5,1,141,-133.10405388322278,-245.04707428961396
300,0.05,0.02,5,1,142,-131.23851208678758,-235.83461971711625
300,0.05,0.02,5,1,143,-72.42640687119285,-243.26372097250248
300,0.05,0.02,5,1,144,-134.0407993409569,-240.52198943091275
300,0.05,0.02,5,1,145,-131.23851208678758,-244.69654528081873
300,0.05,0.02,5,1,146,-127.75981574503821,-249.6782060540455
300,0.05,0.02,5,1,147,-136.61544808322665,-258.2545964667732
300,0.05,0.02,5,1,148,-108.50773134253961,-244.51346493329595
300,0.05,0.02,5,1,149,-127.75981574503821,-249.63314984861995
300,0.05,0.02,5,1,150,-132.169905660283,-245.1288581168263
300,0.05,0.02,5,1,151,-128.70318264754368,-250.03505835427777
300,0.05,0.02,5,1,152,-135.69463863518345,-242.58866180572343
300,0.05,0.02,5,1,153,-63.3275357934736,-247.43975424910144
